product_key,staff_key,customer_key,order_quantity,order_total_money,order_discount,order_shipping_cost,order_profit,order_payment_method,order_date_time
21,4443,11927,2.0,168.0,0.2,1.6,15.7,credit_card,2018-09-11 20:38:34
22,132,29349,1.0,124.60000000000001,0.2,5.4,54.1,credit_card,2018-09-29 13:12:10
23,2091,5635,3.0,543.7,0.2,10.9,108.7,credit_card,2018-03-09 12:29:50
24,6690,11909,1.0,170.70000000000002,0.2,11.5,115.0,e_wallet,2018-05-07 17:42:39
25,5798,6804,4.0,357.40000000000003,0.2,2.2,22.1,credit_card,2018-03-23 18:45:24
26,6926,13444,1.0,29.700000000000003,0.2,3.3,33.0,debit_card,2018-05-16 21:15:46
27,4048,9903,3.0,691.3,0.1,16.3,162.5,credit_card,2018-04-25 11:24:09
28,3024,8098,4.0,300.90000000000003,0.1,2.1,20.8,credit_card,2018-04-12 22:54:54
29,5626,6730,1.0,181.10000000000002,0.1,8.3,83.2,credit_card,2018-03-21 07:39:41
30,2677,3285,2.0,107.3,0.2,3.3,32.5,credit_card,2018-11-01 22:57:50
31,2384,2266,1.0,121.6,0.1,4.6,46.1,credit_card,2018-01-29 11:59:16
20,3182,13239,2.0,409.6,0.1,13.6,135.6,credit_card,2018-05-15 01:57:02
21,5302,837,3.0,250.40000000000003,0.2,0.8,8.4,credit_card,2018-05-28 14:11:57
22,190,27053,1.0,125.4,0.2,6.2,61.6,credit_card,2018-09-09 22:15:15
23,5630,33269,2.0,413.40000000000003,0.1,13.8,137.6,credit_card,2018-11-05 23:12:00
24,7209,1872,1.0,170.70000000000002,0.2,11.5,115.0,credit_card,2018-01-23 08:43:23
25,8369,35364,3.0,268.20000000000005,0.2,1.8,17.7,money_order,2018-11-21 14:30:46
26,3254,2331,1.0,30.4,0.1,0.7,6.6,money_order,2018-01-30 11:33:08
27,7704,32191,2.0,465.5,0.1,15.5,155.0,credit_card,2018-10-26 11:36:23
28,8535,10440,1.0,76.4,0.1,1.7,16.6,credit_card,2018-04-28 21:38:47
29,3008,38628,1.0,164.00000000000003,0.2,10.4,104.3,credit_card,2018-12-27 17:14:16
30,7192,16951,3.0,158.2,0.2,2.2,21.7,credit_card,2018-06-16 16:01:28
31,943,22417,2.0,238.7,0.1,4.7,47.4,credit_card,2018-07-29 17:29:59
20,907,6856,2.0,364.2,0.2,12.2,122.4,credit_card,2018-03-25 19:09:03
21,229,6814,3.0,250.40000000000003,0.2,0.8,8.4,credit_card,2018-08-02 16:15:56
22,5788,12388,4.0,541.5,0.1,5.1,51.1,e_wallet,2018-05-10 20:11:13
23,3731,14201,2.0,368.50000000000006,0.2,13.3,133.1,credit_card,2018-05-21 11:15:14
24,1192,32886,4.0,645.5000000000001,0.2,8.7,87.2,money_order,2018-11-02 21:29:56
25,515,18406,3.0,268.8,0.2,2.4,24.3,credit_card,2018-06-29 15:16:52
26,8686,5656,1.0,27.1,0.2,0.7,6.6,credit_card,2018-03-10 09:22:54
27,4409,8447,3.0,614.0,0.2,14.0,140.0,credit_card,2018-04-16 23:27:21
28,4041,1935,3.0,202.00000000000003,0.2,2.8,27.7,credit_card,2018-08-22 08:17:18
29,3379,37811,2.0,356.40000000000003,0.1,10.8,108.2,money_order,2018-12-19 12:45:46
30,6337,19745,1.0,65.0,0.1,6.5,65.0,money_order,2018-07-09 20:18:05
31,8210,30170,2.0,211.7,0.2,3.7,37.0,credit_card,2018-10-07 14:43:53
20,5144,37159,1.0,210.9,0.1,12.9,129.0,credit_card,2018-12-12 11:16:32
21,4650,31154,1.0,95.9,0.1,2.3,23.0,credit_card,2018-10-26 20:14:37
22,6872,36052,4.0,482.5,0.2,5.7,57.1,credit_card,2018-11-30 12:50:35
23,7922,3101,2.0,367.20000000000005,0.2,12.0,119.8,credit_card,2018-02-11 12:07:57
24,1702,2623,3.0,548.6,0.1,11.3,113.0,money_order,2018-02-03 10:41:08
25,3325,8186,2.0,179.60000000000002,0.2,2.0,19.9,credit_card,2018-04-13 20:44:51
26,3709,17485,4.0,106.4,0.2,0.8,8.3,credit_card,2018-06-20 23:23:21
27,7848,19748,1.0,215.8,0.2,15.8,157.5,credit_card,2018-07-09 11:23:05
28,3487,2481,1.0,68.10000000000001,0.2,1.7,16.6,credit_card,2018-02-01 17:02:47
29,2118,19066,4.0,621.8000000000001,0.2,7.4,73.6,e_wallet,2018-12-15 14:53:01
30,3733,37815,2.0,120.3,0.1,3.3,32.5,credit_card,2018-12-19 12:05:25
31,3905,10617,3.0,355.6,0.1,4.6,46.1,money_order,2018-04-29 13:03:22
20,3535,23818,3.0,606.0,0.1,12.0,120.2,credit_card,2018-09-17 23:17:28
21,94,32510,2.0,168.4,0.2,2.0,19.8,credit_card,2018-10-29 15:57:50
22,3164,6998,1.0,125.8,0.2,6.6,66.0,credit_card,2018-08-10 12:52:51
23,8414,16648,1.0,190.70000000000002,0.2,13.1,130.9,credit_card,2018-07-16 20:07:08
24,6536,8759,2.0,328.3,0.2,9.9,99.1,credit_card,2018-04-20 11:45:59
25,4546,745,3.0,268.8,0.2,2.4,24.3,money_order,2018-01-25 18:30:41
26,3837,24323,1.0,29.700000000000003,0.2,3.3,33.0,credit_card,2018-08-13 13:06:08
27,1989,23241,4.0,813.0,0.2,13.0,130.0,credit_card,2018-08-03 20:38:00
28,4999,23083,1.0,74.7,0.2,8.3,83.0,credit_card,2018-08-02 17:27:08
29,7196,30881,2.0,356.40000000000003,0.1,10.8,108.2,credit_card,2018-10-13 11:13:23
30,3341,5876,4.0,235.6,0.1,1.6,16.3,money_order,2018-09-09 23:37:46
31,93,23425,1.0,108.5,0.2,4.5,44.8,credit_card,2018-08-05 07:11:56
20,4821,24597,1.0,185.6,0.2,9.6,96.0,money_order,2018-08-15 19:29:58
21,8715,3040,4.0,333.5,0.2,0.7,7.4,credit_card,2018-02-10 10:02:45
22,6911,1310,4.0,541.5,0.1,5.1,51.1,money_order,2018-12-29 14:03:06
23,6230,133,2.0,412.5,0.1,12.9,128.7,credit_card,2018-01-02 15:18:42
24,8385,427,3.0,486.5,0.2,8.9,89.2,credit_card,2018-01-05 21:45:24
25,1381,23784,2.0,202.20000000000002,0.1,2.4,24.3,money_order,2018-08-07 16:34:29
26,564,18683,1.0,30.4,0.1,0.7,6.6,money_order,2018-06-30 08:40:42
27,2604,22617,4.0,813.0,0.2,13.0,130.0,money_order,2018-07-30 08:57:40
28,6894,6494,1.0,74.8,0.1,0.1,0.5,credit_card,2018-12-11 19:39:41
29,2506,7998,1.0,164.40000000000003,0.2,10.8,108.2,credit_card,2018-10-08 16:15:15
30,4256,36036,4.0,235.6,0.1,1.6,16.3,credit_card,2018-11-30 10:21:58
31,3388,26898,2.0,238.2,0.1,4.2,42.2,credit_card,2018-09-08 21:18:56
20,8092,16765,4.0,714.5,0.2,10.5,104.8,credit_card,2018-06-15 23:24:07
21,4288,8238,1.0,94.4,0.1,0.8,8.4,credit_card,2018-04-14 17:38:37
22,8250,11563,3.0,362.3,0.2,4.7,46.7,credit_card,2018-05-05 08:21:12
23,5601,16152,1.0,190.90000000000003,0.2,13.3,133.1,money_order,2018-06-09 00:21:34
24,2310,7104,4.0,727.5,0.1,11.1,111.0,credit_card,2018-03-28 13:57:40
25,4527,35391,1.0,102.4,0.1,2.5,25.5,credit_card,2018-11-21 19:21:41
26,2032,28409,4.0,119.6,0.1,0.8,8.3,money_order,2018-12-06 20:35:42
27,5439,22615,4.0,916.0,0.1,16.0,160.0,money_order,2018-07-30 16:34:54
28,1415,1174,3.0,202.00000000000003,0.2,2.8,27.7,credit_card,2018-01-14 14:45:58
29,5517,22940,1.0,164.40000000000003,0.2,10.8,108.2,credit_card,2018-08-01 08:52:15
30,6211,13720,1.0,53.3,0.2,1.3,13.0,credit_card,2018-05-17 18:02:40
31,4656,15113,1.0,108.7,0.2,4.7,47.4,money_order,2018-05-29 21:58:00
20,7520,26373,2.0,365.1,0.2,13.1,131.2,credit_card,2018-09-03 10:51:29
21,2185,2599,3.0,282.3,0.1,1.5,14.6,credit_card,2018-10-29 13:06:33
22,2249,3496,1.0,123.10000000000001,0.2,3.9,39.2,credit_card,2018-02-15 15:51:25
23,5608,35803,4.0,722.8000000000001,0.2,12.4,124.2,credit_card,2018-12-27 07:59:27
24,2580,10681,2.0,369.7,0.1,11.5,115.0,credit_card,2018-04-30 10:32:25
25,2756,2112,2.0,180.3,0.2,2.7,26.6,credit_card,2018-01-26 20:26:16
26,4347,4888,1.0,30.4,0.1,0.7,6.6,credit_card,2018-09-05 15:57:22
27,4563,16779,4.0,815.0,0.2,15.0,150.0,credit_card,2018-11-17 13:09:12
28,7567,25593,1.0,68.10000000000001,0.2,1.7,16.6,credit_card,2018-12-26 22:17:15
29,6896,20479,2.0,356.40000000000003,0.1,10.8,108.2,money_order,2018-12-07 22:37:13
30,7410,20211,4.0,235.6,0.1,1.6,16.3,credit_card,2018-07-13 21:10:06
31,4472,28541,2.0,211.7,0.2,3.7,37.0,credit_card,2018-09-23 16:37:15
20,3698,38455,4.0,714.5,0.2,10.5,104.8,credit_card,2018-12-25 21:52:02
21,3371,36891,1.0,85.4,0.2,2.2,21.9,credit_card,2018-12-09 09:10:06
22,3482,24988,1.0,123.10000000000001,0.2,3.9,39.2,credit_card,2018-08-19 19:32:17
23,8625,13597,4.0,721.0000000000001,0.2,10.6,106.5,credit_card,2018-06-06 00:53:47
24,4039,36486,3.0,547.4000000000001,0.1,10.1,101.1,credit_card,2018-12-05 07:03:12
25,7035,15024,4.0,356.50000000000006,0.2,1.3,13.2,credit_card,2018-05-28 21:16:48
26,1414,2139,2.0,61.1,0.1,1.7,16.5,credit_card,2018-12-19 21:56:09
27,4286,28108,1.0,212.0,0.2,12.0,120.0,credit_card,2018-09-19 16:39:50
28,6087,4635,2.0,153.6,0.1,4.2,41.5,money_order,2018-03-01 21:21:44
29,4369,8635,1.0,160.00000000000003,0.2,6.4,64.0,e_wallet,2018-04-18 15:07:04
30,6789,12771,1.0,53.3,0.2,1.3,13.0,money_order,2018-05-12 00:08:21
31,6120,33367,1.0,121.9,0.1,4.9,48.7,credit_card,2018-11-06 20:10:33
20,510,15213,3.0,538.7,0.2,10.7,107.0,money_order,2018-05-30 16:27:19
21,2412,26610,1.0,95.50000000000001,0.1,1.9,18.8,credit_card,2018-09-05 20:59:20
22,4682,11967,1.0,138.79999999999998,0.1,4.7,46.7,credit_card,2018-05-07 12:02:26
23,7449,28489,2.0,413.40000000000003,0.1,13.8,137.6,credit_card,2018-09-22 14:49:56
24,3671,32892,4.0,647.1,0.2,10.3,103.1,credit_card,2018-11-02 03:47:44
25,2850,32942,2.0,202.70000000000002,0.1,2.9,28.8,credit_card,2018-11-03 13:42:20
26,2868,34789,4.0,119.6,0.1,0.8,8.3,credit_card,2018-11-16 11:32:22
27,2047,36515,1.0,216.5,0.2,16.5,165.0,credit_card,2018-12-05 13:26:10
28,689,34742,2.0,137.0,0.2,4.2,41.5,credit_card,2018-11-16 09:03:58
29,4520,23412,1.0,183.8,0.1,11.0,110.1,money_order,2018-10-16 22:24:09
30,1664,23546,1.0,59.8,0.1,1.3,13.0,money_order,2018-08-06 13:58:01
31,4752,22901,4.0,472.5,0.1,4.5,44.8,credit_card,2018-07-30 18:42:01
20,6088,33542,3.0,539.4,0.2,11.4,113.6,credit_card,2018-11-07 21:01:57
21,7183,5843,1.0,85.2,0.2,2.0,19.8,money_order,2018-03-11 16:18:48
22,997,35123,1.0,122.4,0.2,3.2,31.8,credit_card,2018-11-19 19:12:14
23,2723,32476,1.0,189.60000000000002,0.2,12.0,119.8,credit_card,2018-10-29 11:39:04
24,1049,27288,1.0,169.10000000000002,0.2,9.9,99.1,e_wallet,2018-09-11 18:09:21
25,8624,30649,4.0,356.1,0.2,0.9,8.8,money_order,2018-10-11 13:41:45
26,932,22485,2.0,54.50000000000001,0.2,1.7,16.5,credit_card,2018-12-15 11:02:46
27,3246,24770,3.0,691.3,0.1,16.3,162.5,money_order,2018-08-16 10:35:38
28,1976,30178,3.0,224.2,0.1,0.1,0.5,credit_card,2018-10-07 12:27:49
29,7401,5621,4.0,701.6,0.1,10.4,104.3,money_order,2018-09-06 14:59:17
30,6893,30747,1.0,59.8,0.1,1.3,13.0,credit_card,2018-10-12 10:17:16
31,945,7101,2.0,211.7,0.2,3.7,37.0,credit_card,2018-06-12 19:00:35
20,5666,13480,1.0,188.9,0.2,12.9,129.0,credit_card,2018-05-16 00:46:45
21,2472,2356,4.0,375.6,0.1,1.2,11.5,credit_card,2018-01-30 15:47:37
22,7112,9296,4.0,482.5,0.2,5.7,57.1,credit_card,2018-04-24 08:09:34
23,6629,13481,1.0,186.3,0.2,8.7,86.5,credit_card,2018-05-16 16:46:36
24,117,579,3.0,488.3,0.2,10.7,107.1,credit_card,2018-10-13 15:38:50
25,1320,30746,1.0,89.70000000000002,0.2,0.9,8.8,credit_card,2018-10-12 20:31:06
26,6259,30492,2.0,61.1,0.1,1.7,16.5,credit_card,2018-10-10 23:18:48
27,5519,22921,1.0,241.3,0.1,16.3,162.5,credit_card,2018-07-30 00:47:05
28,2047,32286,3.0,224.2,0.1,0.1,0.5,credit_card,2018-10-27 13:41:32
29,8238,836,1.0,181.10000000000002,0.1,8.3,83.2,credit_card,2018-01-10 16:24:23
30,40,8301,3.0,158.2,0.2,2.2,21.7,e_wallet,2018-04-14 10:26:30
31,6309,23603,2.0,238.7,0.1,4.7,47.4,money_order,2018-08-06 11:08:33
20,6304,32052,3.0,607.3,0.1,13.3,133.4,credit_card,2018-10-25 20:03:43
21,334,16938,4.0,375.6,0.1,1.2,11.5,credit_card,2018-06-16 12:45:33
22,8114,12390,2.0,243.8,0.2,5.4,54.1,credit_card,2018-05-10 17:08:51
23,2786,18864,4.0,721.0000000000001,0.2,10.6,106.5,credit_card,2018-07-01 15:27:23
24,2968,14049,2.0,369.7,0.1,11.5,115.0,credit_card,2018-05-19 13:28:37
25,7564,10700,1.0,101.30000000000001,0.1,1.4,14.4,money_order,2018-04-30 18:37:32
26,1196,5839,4.0,119.6,0.1,0.8,8.3,money_order,2018-08-18 15:29:37
27,622,2704,1.0,214.5,0.2,14.5,145.0,credit_card,2018-02-04 15:16:58
28,5583,8051,3.0,202.00000000000003,0.2,2.8,27.7,credit_card,2018-04-11 17:33:15
29,1436,862,2.0,356.40000000000003,0.1,10.8,108.2,money_order,2018-11-08 15:17:46
30,2997,7619,2.0,107.3,0.2,3.3,32.5,credit_card,2018-04-06 20:41:38
31,5041,16551,1.0,120.1,0.1,3.1,30.5,credit_card,2018-06-12 23:30:41
20,729,16680,2.0,365.1,0.2,13.1,131.2,credit_card,2018-06-14 00:09:22
21,3750,33839,3.0,282.90000000000003,0.1,2.1,20.9,debit_card,2018-11-09 16:42:43
22,6008,27943,4.0,482.5,0.2,5.7,57.1,credit_card,2018-09-18 17:12:17
23,7112,27490,4.0,810.7,0.1,11.5,115.4,e_wallet,2018-11-05 16:29:21
24,2889,14044,1.0,188.0,0.1,8.9,89.2,money_order,2018-05-19 19:46:33
25,7613,19066,1.0,102.7,0.1,2.8,27.7,e_wallet,2018-07-03 09:22:10
26,5670,19683,1.0,27.1,0.2,0.7,6.6,credit_card,2018-12-10 10:29:04
27,3720,36346,2.0,415.0,0.2,15.0,150.0,e_wallet,2018-12-17 16:37:16
28,8550,6335,3.0,226.9,0.1,2.8,27.7,credit_card,2018-12-12 07:57:22
29,4427,27038,1.0,181.10000000000002,0.1,8.3,83.2,debit_card,2018-09-09 12:36:56
30,5169,30467,1.0,53.3,0.2,1.3,13.0,credit_card,2018-10-10 21:28:17
31,6338,30805,1.0,107.7,0.2,3.7,37.0,credit_card,2018-10-12 00:38:07
20,6026,33245,1.0,189.1,0.2,13.1,131.2,money_order,2018-12-11 10:24:44
21,3807,12718,3.0,282.3,0.1,1.5,14.6,money_order,2018-05-12 10:17:02
22,4018,409,2.0,274.2,0.1,6.0,60.1,money_order,2018-01-05 08:01:47
23,7759,2267,1.0,213.8,0.1,14.0,139.8,credit_card,2018-01-29 14:24:38
24,4190,15914,1.0,188.0,0.1,8.9,89.2,credit_card,2018-06-07 23:03:33
25,2167,17092,1.0,102.4,0.1,2.5,25.5,money_order,2018-06-17 10:27:45
26,7604,29602,1.0,27.1,0.2,0.7,6.6,credit_card,2018-10-15 20:59:27
27,7055,35746,1.0,216.0,0.2,16.0,160.0,credit_card,2018-12-16 17:25:09
28,3760,37631,1.0,76.4,0.1,1.7,16.6,money_order,2018-12-17 14:05:37
29,4627,34203,1.0,164.00000000000003,0.2,10.4,104.3,credit_card,2018-11-12 00:26:37
30,2092,38439,2.0,107.3,0.2,3.3,32.5,credit_card,2018-12-25 09:08:40
31,7505,18804,1.0,108.7,0.2,4.7,47.4,credit_card,2018-07-01 22:14:50
20,8008,33008,3.0,539.4,0.2,11.4,113.6,credit_card,2018-11-03 17:34:25
21,8413,11233,1.0,85.2,0.2,2.0,19.8,credit_card,2018-05-03 00:34:55
22,4626,27543,4.0,482.5,0.2,5.7,57.1,credit_card,2018-09-14 15:12:34
23,8106,10446,1.0,191.40000000000003,0.2,13.8,137.6,credit_card,2018-04-28 20:41:00
24,6756,13963,3.0,548.6,0.1,11.3,113.0,credit_card,2018-05-18 11:00:52
25,3061,34210,1.0,102.9,0.1,3.0,29.9,credit_card,2018-11-12 21:12:46
26,5899,34564,1.0,30.4,0.1,0.7,6.6,money_order,2018-11-15 09:38:25
27,1906,20220,4.0,916.0,0.1,16.0,160.0,credit_card,2018-07-13 21:47:16
28,1512,6741,4.0,267.70000000000005,0.2,2.1,20.8,credit_card,2018-03-22 11:02:13
29,316,12493,1.0,164.40000000000003,0.2,10.8,108.2,money_order,2018-12-02 08:32:21
30,7103,26586,3.0,158.2,0.2,2.2,21.7,credit_card,2018-09-05 08:22:39
31,6423,26046,1.0,108.7,0.2,4.7,47.4,credit_card,2018-08-28 19:55:39
20,4002,15401,2.0,364.2,0.2,12.2,122.4,credit_card,2018-06-01 20:49:02
21,5664,29972,3.0,250.8,0.2,1.2,11.5,credit_card,2018-10-05 22:19:57
22,6035,27695,3.0,408.8,0.1,6.5,64.5,e_wallet,2018-09-16 00:18:05
23,382,13953,1.0,186.3,0.2,8.7,86.5,credit_card,2018-05-18 21:31:37
24,644,8378,4.0,644.7,0.2,7.9,79.2,money_order,2018-04-15 18:51:58
25,1293,29491,1.0,91.70000000000002,0.2,2.9,28.8,credit_card,2018-10-01 22:41:07
26,6515,33374,3.0,80.3,0.2,1.1,11.0,credit_card,2018-11-06 09:56:17
27,2267,11107,2.0,465.5,0.1,15.5,155.0,money_order,2018-09-03 12:23:56
28,4678,22163,4.0,267.70000000000005,0.2,2.1,20.8,credit_card,2018-07-27 08:51:23
29,3739,33255,1.0,164.40000000000003,0.2,10.8,108.2,credit_card,2018-11-05 17:11:44
30,3498,836,1.0,59.8,0.1,1.3,13.0,credit_card,2018-07-16 15:04:39
31,1179,24212,2.0,238.7,0.1,4.7,47.4,credit_card,2018-09-24 10:08:08
20,8126,26107,1.0,185.6,0.2,9.6,96.0,credit_card,2018-09-01 19:17:43
21,6047,7597,1.0,94.4,0.1,0.8,8.4,credit_card,2018-06-22 17:08:00
22,4590,15887,2.0,244.1,0.2,5.7,57.1,credit_card,2018-06-06 17:35:14
23,951,34114,4.0,720.2,0.2,9.8,97.6,credit_card,2018-11-11 12:07:04
24,8069,26865,1.0,188.0,0.1,8.9,89.2,credit_card,2018-11-23 12:29:54
25,2898,7565,3.0,268.8,0.2,2.4,24.3,credit_card,2018-11-15 12:24:12
26,5071,30785,1.0,30.4,0.1,0.7,6.6,credit_card,2018-10-12 08:29:53
27,2927,383,3.0,614.0,0.2,14.0,140.0,credit_card,2018-03-02 15:12:58
28,2264,13021,3.0,202.00000000000003,0.2,2.8,27.7,money_order,2018-05-14 17:40:48
32,7485,33149,1.0,181.0,0.2,8.2,82.0,credit_card,2018-11-04 12:13:15
33,8091,9180,1.0,176.60000000000002,0.2,7.8,78.3,credit_card,2018-04-24 15:58:40
34,7785,5335,1.0,31.3,0.1,0.7,6.8,credit_card,2018-03-06 14:37:55
35,6723,24548,1.0,196.70000000000002,0.2,14.3,143.4,money_order,2018-08-14 11:19:03
36,7712,13026,4.0,216.1,0.2,1.7,16.8,credit_card,2018-05-14 05:55:24
37,3617,35099,4.0,251.60000000000002,0.2,2.0,19.5,credit_card,2018-11-18 00:09:15
38,2685,10320,4.0,430.90000000000003,0.1,2.5,24.7,credit_card,2018-07-15 19:38:42
39,7190,30800,3.0,338.8,0.1,4.0,40.3,money_order,2018-12-16 11:11:09
40,1725,18872,2.0,129.5,0.1,3.5,35.0,credit_card,2018-07-02 10:27:02
41,290,28119,1.0,110.4,0.2,4.0,39.7,credit_card,2018-09-19 21:08:35
32,1368,6397,2.0,357.0,0.2,11.4,114.4,credit_card,2018-03-17 17:30:08
33,3929,25779,2.0,349.0,0.2,11.4,114.1,credit_card,2018-08-26 16:26:22
34,4339,30556,3.0,82.7,0.2,1.1,11.3,credit_card,2018-10-11 18:32:17
35,6813,11358,1.0,191.5,0.2,9.1,91.0,credit_card,2018-05-04 13:28:13
36,993,22582,1.0,61.6,0.1,1.3,13.4,money_order,2018-10-22 17:04:55
37,2800,9246,3.0,189.8,0.2,2.6,26.0,money_order,2018-04-24 20:28:52
38,5695,30205,3.0,287.70000000000005,0.2,2.1,21.2,money_order,2018-12-07 09:55:02
39,3967,17990,2.0,201.6,0.2,3.2,31.6,credit_card,2018-06-25 13:20:00
40,5728,10585,2.0,115.5,0.2,3.5,35.0,credit_card,2018-04-29 15:24:51
41,812,4018,1.0,124.60000000000001,0.1,4.9,49.0,credit_card,2018-02-22 09:08:16
32,6628,37852,4.0,703.1,0.2,11.9,118.7,credit_card,2018-12-19 13:15:31
33,5445,28997,3.0,518.2,0.2,11.8,118.3,credit_card,2018-09-26 18:41:25
34,2134,14059,4.0,109.70000000000002,0.2,0.9,8.5,credit_card,2018-10-07 17:50:51
35,5800,23001,1.0,219.3,0.1,14.1,141.2,credit_card,2018-08-01 18:29:23
36,279,30875,4.0,216.1,0.2,1.7,16.8,money_order,2018-10-13 08:32:11
37,8588,14363,1.0,71.8,0.1,1.6,15.6,credit_card,2018-05-22 15:48:18
38,2545,25522,2.0,217.4,0.1,3.2,31.9,money_order,2018-10-28 14:05:47
39,6304,36550,4.0,450.3,0.1,3.9,39.0,credit_card,2018-12-05 19:29:12
40,1266,7454,1.0,64.4,0.1,1.4,14.0,credit_card,2018-04-03 11:36:16
41,1321,38007,4.0,428.20000000000005,0.2,2.6,26.4,credit_card,2018-12-21 09:40:36
32,1420,17585,4.0,788.6,0.1,11.0,110.1,credit_card,2018-06-22 09:26:07
33,6724,23598,3.0,518.2,0.2,11.8,118.3,credit_card,2018-08-06 16:10:45
34,763,6109,4.0,109.70000000000002,0.2,0.9,8.5,credit_card,2018-03-14 23:40:33
35,5345,1865,2.0,424.70000000000005,0.1,14.3,143.4,e_wallet,2018-01-23 20:24:18
36,4553,32667,3.0,163.0,0.2,2.2,22.3,credit_card,2018-11-01 13:53:59
37,3508,3876,1.0,64.0,0.2,1.6,15.6,e_wallet,2018-05-23 13:50:08
38,7758,31256,1.0,110.60000000000001,0.1,3.5,35.4,e_wallet,2018-10-17 20:06:48
39,7992,38563,1.0,103.4,0.2,4.2,41.5,credit_card,2018-12-26 19:48:17
40,3634,21141,3.0,191.3,0.1,2.3,23.3,credit_card,2018-07-20 00:54:00
41,8599,23746,1.0,111.2,0.2,4.8,47.7,credit_card,2018-08-07 20:57:04
32,2248,12563,2.0,357.0,0.2,11.4,114.4,credit_card,2018-05-11 11:44:50
33,3527,33241,3.0,580.9000000000001,0.1,11.2,112.0,credit_card,2018-11-05 19:43:56
34,4065,17531,4.0,109.70000000000002,0.2,0.9,8.5,credit_card,2018-06-21 16:32:05
35,5531,15509,1.0,196.3,0.2,13.9,138.9,money_order,2018-06-02 16:46:47
36,627,12998,1.0,60.300000000000004,0.2,6.7,67.0,credit_card,2018-05-14 22:22:00
37,3477,11950,4.0,251.60000000000002,0.2,2.0,19.5,credit_card,2018-05-07 20:46:53
38,7802,29751,3.0,288.1,0.2,2.5,24.7,credit_card,2018-10-03 13:07:03
39,1781,12412,2.0,226.9,0.1,3.7,36.6,credit_card,2018-05-10 14:50:58
40,3242,3789,3.0,170.3,0.2,2.3,23.3,credit_card,2018-10-22 15:12:55
41,6629,20400,1.0,124.60000000000001,0.1,4.9,49.0,credit_card,2018-09-25 16:47:22
32,4393,16127,3.0,594.9000000000001,0.1,11.7,116.6,e_wallet,2018-06-09 23:35:27
33,8307,20452,4.0,770.2,0.1,10.6,105.7,credit_card,2018-07-15 20:51:11
15,1061,16843,2.0,396.3,0.1,12.9,128.7,credit_card,2018-06-15 16:51:40
16,3123,2260,5.0,280.2,0.1,1.2,12.4,credit_card,2018-01-29 13:40:05
17,4711,18982,2.0,378.7,0.2,13.9,138.9,credit_card,2018-11-03 15:30:58
18,2373,17922,1.0,133.8,0.2,6.6,66.3,e_wallet,2018-12-25 19:08:17
19,892,12565,1.0,213.20000000000002,0.2,14.8,148.2,credit_card,2018-05-11 22:11:20
9,2000,16347,1.0,168.0,0.2,11.2,112.1,e_wallet,2018-06-11 10:11:22
10,7448,231,5.0,553.4,0.5,8.4,83.5,credit_card,2018-01-03 15:54:15
11,5412,6290,2.0,110.8,0.5,1.8,18.1,money_order,2018-04-24 18:08:36
12,5131,25729,1.0,53.1,0.4,2.1,21.3,credit_card,2018-08-25 18:36:15
13,1325,15103,1.0,101.60000000000001,0.2,4.0,39.6,credit_card,2018-12-07 12:20:36
14,6406,31345,1.0,123.0,0.5,11.0,110.4,money_order,2018-10-18 11:40:59
15,3727,22185,5.0,648.0,0.4,9.0,90.4,credit_card,2018-07-27 13:12:48
16,6381,28994,1.0,57.400000000000006,0.1,1.6,15.5,money_order,2018-09-26 14:03:27
17,8694,3855,1.0,219.8,0.1,14.6,145.7,credit_card,2018-02-19 14:11:14
18,6501,28123,1.0,84.2,0.5,4.7,47.2,money_order,2018-09-19 15:34:20
19,3731,32276,5.0,881.1,0.3,13.1,130.8,credit_card,2018-10-27 01:19:02
9,5773,29489,1.0,128.4,0.4,10.8,108.2,credit_card,2018-10-01 20:30:35
10,4355,13070,1.0,121.7,0.5,12.7,127.1,e_wallet,2018-05-14 01:08:21
11,7463,2705,1.0,77.89999999999999,0.3,1.6,15.9,credit_card,2018-02-04 12:54:32
12,3630,3181,1.0,59.699999999999996,0.3,0.2,2.5,credit_card,2018-02-11 22:33:55
13,7345,4986,2.0,223.6,0.1,4.0,39.6,credit_card,2018-03-04 21:52:54
14,3743,18763,5.0,1021.3,0.1,13.3,132.8,credit_card,2018-08-05 00:38:46
15,2467,11103,1.0,182.4,0.2,12.0,120.2,credit_card,2018-10-07 10:24:49
16,3866,16522,5.0,187.2,0.4,1.2,12.4,credit_card,2018-06-12 13:00:46
17,8721,31675,1.0,196.70000000000002,0.2,14.3,143.4,credit_card,2018-10-21 15:45:52
18,8081,36215,1.0,101.39999999999999,0.4,6.0,59.9,money_order,2018-12-02 12:59:08
19,2872,22024,1.0,213.20000000000002,0.2,14.8,148.2,credit_card,2018-07-26 10:52:23
9,6349,3435,2.0,284.79999999999995,0.3,10.4,104.2,credit_card,2018-02-14 22:30:48
10,2212,33676,1.0,119.5,0.5,10.5,105.3,credit_card,2018-11-08 09:52:44
11,6217,1338,5.0,272.7,0.5,0.2,1.8,credit_card,2018-01-16 10:19:21
12,2808,7869,5.0,299.2,0.3,1.7,17.0,credit_card,2018-04-09 23:55:05
13,8535,17320,1.0,88.1,0.3,2.7,27.4,e_wallet,2018-06-19 17:26:37
14,260,19093,1.0,125.3,0.5,13.3,132.8,credit_card,2018-07-03 00:08:08
